Academic Year,College,Ethnicity,Gender,Major,Math,Verbal,Writing,Total Score
"2,013",Business,White,Women,BUND,618.8,571.2,583.1,"1,773.10"
"2,013",Business,White,Women,BUND,624,576,588,"1,788.00"
"2,013",Business,White,Women,BUND,624,576,588,"1,788.00"
"2,013",Business,White,Women,BUND,624,576,588,"1,788.00"
"2,013",Business,White,Women,BUND,624,576,588,"1,788.00"
"2,013",Business,White,Women,BUND,624,576,588,"1,788.00"
"2,013",Business,White,Women,BUND,629.2,580.8,592.9,"1,802.90"
"2,013",Business,White,Women,BUND,629.2,580.8,592.9,"1,802.90"
"2,013",Business,White,Women,BUND,634.4,585.6,597.8,"1,817.80"
"2,013",Business,White,Women,BUND,634.4,585.6,597.8,"1,817.80"
"2,013",Business,White,Women,BUND,634.4,585.6,597.8,"1,817.80"
"2,013",Business,White,Women,BUND,634.4,585.6,597.8,"1,817.80"
"2,013",Business,White,Women,BUND,639.6,590.4,602.7,"1,832.70"
"2,013",Business,White,Women,BUND,639.6,590.4,602.7,"1,832.70"
"2,013",Business,White,Women,BUND,644.8,595.2,607.6,"1,847.60"
"2,013",Business,White,Women,BUND,650,600,612.5,"1,862.50"
"2,013",Business,White,Women,BUND,655.2,604.8,617.4,"1,877.40"
"2,013",Business,White,Women,BUND,655.2,604.8,617.4,"1,877.40"
"2,013",Business,White,Women,BUND,655.2,604.8,617.4,"1,877.40"
"2,013",Business,White,Women,BUND,655.2,604.8,617.4,"1,877.40"
"2,013",Business,White,Women,BUND,660.4,609.6,622.3,"1,892.30"
"2,013",Business,White,Women,BUND,660.4,609.6,622.3,"1,892.30"
"2,013",Business,White,Women,BUND,660.4,609.6,622.3,"1,892.30"
"2,013",Business,White,Women,BUND,660.4,609.6,622.3,"1,892.30"
"2,013",Business,White,Women,BUND,660.4,609.6,622.3,"1,892.30"
"2,013",Business,White,Women,BUND,660.4,609.6,622.3,"1,892.30"
"2,013",Business,White,Women,BUND,676,624,637,"1,937.00"
"2,013",Business,White,Women,BUND,676,624,637,"1,937.00"
"2,013",Business,White,Women,BUND,681.2,628.8,641.9,"1,951.90"
"2,013",Business,White,Women,BUND,702,648,661.5,"2,011.50"
"2,013",Business,White,Women,BUND,759.2,700.8,715.4,"2,175.40"
"2,013",Business,White,Women,BUSI,499.2,460.8,470.4,"1,430.40"
"2,013",Business,White,Women,BUSI,566.8,523.2,534.1,"1,624.10"
"2,013",Business,White,Women,BUSI,592.8,547.2,558.6,"1,698.60"
"2,013",Business,White,Women,BUSI,644.8,595.2,607.6,"1,847.60"
"2,013",Business,White,Women,DCES,566.8,523.2,534.1,"1,624.10"
"2,013",Business,White,Women,DCES,587.6,542.4,553.7,"1,683.70"
"2,013",Business,White,Women,DCES,670.8,619.2,632.1,"1,922.10"
"2,013",Business,White,Women,ENMG,468,432,441,"1,341.00"
"2,013",Business,White,Women,ENMG,478.4,441.6,450.8,"1,370.80"
"2,013",Business,White,Women,ENMG,488.8,451.2,460.6,"1,400.60"
"2,013",Business,White,Women,ENMG,535.6,494.4,504.7,"1,534.70"
"2,013",Business,White,Women,ENMG,546,504,514.5,"1,564.50"
"2,013",Business,White,Women,ENMG,566.8,523.2,534.1,"1,624.10"
"2,013",Business,White,Women,ENMG,587.6,542.4,553.7,"1,683.70"
"2,013",Business,White,Women,ENMG,592.8,547.2,558.6,"1,698.60"
"2,013",Business,White,Women,ENMG,618.8,571.2,583.1,"1,773.10"
"2,013",Business,White,Women,FINA,421.2,388.8,396.9,"1,206.90"
"2,013",Business,White,Women,FINA,452.4,417.6,426.3,"1,296.30"
"2,013",Business,White,Women,FINA,462.8,427.2,436.1,"1,326.10"
"2,013",Business,White,Women,FINA,478.4,441.6,450.8,"1,370.80"
"2,013",Business,White,Women,FINA,499.2,460.8,470.4,"1,430.40"
"2,013",Business,White,Women,FINA,504.4,465.6,475.3,"1,445.30"
"2,013",Business,White,Women,FINA,520,480,490,"1,490.00"
"2,013",Business,White,Women,FINA,530.4,489.6,499.8,"1,519.80"
"2,013",Business,White,Women,FINA,540.8,499.2,509.6,"1,549.60"
"2,013",Business,White,Women,FINA,551.2,508.8,519.4,"1,579.40"
"2,013",Business,White,Women,FINA,561.6,518.4,529.2,"1,609.20"
"2,013",Business,White,Women,FINA,566.8,523.2,534.1,"1,624.10"
"2,013",Business,White,Women,FINA,572,528,539,"1,639.00"
"2,013",Business,White,Women,FINA,592.8,547.2,558.6,"1,698.60"
"2,013",Business,White,Women,FINA,603.2,556.8,568.4,"1,728.40"
"2,013",Business,White,Women,FINA,618.8,571.2,583.1,"1,773.10"
"2,013",Business,White,Women,FINA,655.2,604.8,617.4,"1,877.40"
"2,013",Business,White,Women,FINA,696.8,643.2,656.6,"1,996.60"
"2,013",Business,White,Women,FINS,509.6,470.4,480.2,"1,460.20"
"2,013",Business,White,Women,FINS,546,504,514.5,"1,564.50"
"2,013",Business,White,Women,FINS,592.8,547.2,558.6,"1,698.60"
"2,013",Business,White,Women,FINS,629.2,580.8,592.9,"1,802.90"
"2,013",Business,White,Women,GNBU,421.2,388.8,396.9,"1,206.90"
"2,013",Business,White,Women,GNBU,457.6,422.4,431.2,"1,311.20"
"2,013",Business,White,Women,GNBU,468,432,441,"1,341.00"
"2,013",Business,White,Women,GNBU,473.2,436.8,445.9,"1,355.90"
"2,013",Business,White,Women,GNBU,473.2,436.8,445.9,"1,355.90"
"2,013",Business,White,Women,GNBU,478.4,441.6,450.8,"1,370.80"
"2,013",Business,White,Women,GNBU,488.8,451.2,460.6,"1,400.60"
"2,013",Business,White,Women,GNBU,488.8,451.2,460.6,"1,400.60"
"2,013",Business,White,Women,GNBU,494,456,465.5,"1,415.50"
"2,013",Business,White,Women,GNBU,494,456,465.5,"1,415.50"
"2,013",Business,White,Women,GNBU,520,480,490,"1,490.00"
"2,013",Business,White,Women,GNBU,525.2,484.8,494.9,"1,504.90"
"2,013",Business,White,Women,GNBU,535.6,494.4,504.7,"1,534.70"
"2,013",Business,White,Women,GNBU,540.8,499.2,509.6,"1,549.60"
"2,013",Business,White,Women,GNBU,561.6,518.4,529.2,"1,609.20"
"2,013",Business,White,Women,GNBU,566.8,523.2,534.1,"1,624.10"
"2,013",Business,White,Women,GNBU,572,528,539,"1,639.00"
"2,013",Business,White,Women,GNBU,592.8,547.2,558.6,"1,698.60"
"2,013",Business,White,Women,GNBU,598,552,563.5,"1,713.50"
"2,013",Business,White,Women,GNBU,624,576,588,"1,788.00"
"2,013",Business,White,Women,GNBU,629.2,580.8,592.9,"1,802.90"
"2,013",Business,White,Women,GNBU,655.2,604.8,617.4,"1,877.40"
"2,013",Business,White,Women,GNBU,681.2,628.8,641.9,"1,951.90"
"2,013",Business,White,Women,HROB,452.4,417.6,426.3,"1,296.30"
"2,013",Business,White,Women,HROB,473.2,436.8,445.9,"1,355.90"
"2,013",Business,White,Women,HROB,483.6,446.4,455.7,"1,385.70"
"2,013",Business,White,Women,HROB,499.2,460.8,470.4,"1,430.40"
"2,013",Business,White,Women,HROB,499.2,460.8,470.4,"1,430.40"
"2,013",Business,White,Women,HROB,514.8,475.2,485.1,"1,475.10"
"2,013",Business,White,Women,HROB,514.8,475.2,485.1,"1,475.10"
"2,013",Business,White,Women,HROB,540.8,499.2,509.6,"1,549.60"
"2,013",Business,White,Women,HROB,546,504,514.5,"1,564.50"
"2,013",Business,White,Women,HROB,556.4,513.6,524.3,"1,594.30"
"2,013",Business,White,Women,HROB,572,528,539,"1,639.00"
"2,013",Business,White,Women,HROB,572,528,539,"1,639.00"
"2,013",Business,White,Women,HROB,572,528,539,"1,639.00"
"2,013",Business,White,Women,HROB,577.2,532.8,543.9,"1,653.90"
"2,013",Business,White,Women,HROB,587.6,542.4,553.7,"1,683.70"
"2,013",Business,White,Women,HROB,598,552,563.5,"1,713.50"
"2,013",Business,White,Women,HROB,613.6,566.4,578.2,"1,758.20"
"2,013",Business,White,Women,HROB,618.8,571.2,583.1,"1,773.10"
"2,013",Business,White,Women,HROB,618.8,571.2,583.1,"1,773.10"
"2,013",Business,White,Women,INSU,592.8,547.2,558.6,"1,698.60"
"2,013",Business,White,Women,LSCM,546,504,514.5,"1,564.50"
"2,013",Business,White,Women,LSCM,587.6,542.4,553.7,"1,683.70"
"2,013",Business,White,Women,LSCM,774.8,715.2,730.1,"2,220.10"
"2,013",Business,White,Women,MKTG,395.2,364.8,372.4,"1,132.40"
"2,013",Business,White,Women,MKTG,421.2,388.8,396.9,"1,206.90"
"2,013",Business,White,Women,MKTG,442,408,416.5,"1,266.50"
"2,013",Business,White,Women,MKTG,462.8,427.2,436.1,"1,326.10"
"2,013",Business,White,Women,MKTG,468,432,441,"1,341.00"
"2,013",Business,White,Women,MKTG,494,456,465.5,"1,415.50"
"2,013",Business,White,Women,MKTG,509.6,470.4,480.2,"1,460.20"
"2,013",Business,White,Women,MKTG,520,480,490,"1,490.00"
"2,013",Business,White,Women,MKTG,520,480,490,"1,490.00"
"2,013",Business,White,Women,MKTG,520,480,490,"1,490.00"
"2,013",Business,White,Women,MKTG,525.2,484.8,494.9,"1,504.90"
"2,013",Business,White,Women,MKTG,525.2,484.8,494.9,"1,504.90"
"2,013",Business,White,Women,MKTG,530.4,489.6,499.8,"1,519.80"
"2,013",Business,White,Women,MKTG,530.4,489.6,499.8,"1,519.80"
"2,013",Business,White,Women,MKTG,540.8,499.2,509.6,"1,549.60"
"2,013",Business,White,Women,MKTG,540.8,499.2,509.6,"1,549.60"
"2,013",Business,White,Women,MKTG,561.6,518.4,529.2,"1,609.20"
"2,013",Business,White,Women,MKTG,561.6,518.4,529.2,"1,609.20"
"2,013",Business,White,Women,MKTG,561.6,518.4,529.2,"1,609.20"
"2,013",Business,White,Women,MKTG,566.8,523.2,534.1,"1,624.10"
"2,013",Business,White,Women,MKTG,566.8,523.2,534.1,"1,624.10"
"2,013",Business,White,Women,MKTG,566.8,523.2,534.1,"1,624.10"
"2,013",Business,White,Women,MKTG,572,528,539,"1,639.00"
"2,013",Business,White,Women,MKTG,572,528,539,"1,639.00"
"2,013",Business,White,Women,MKTG,572,528,539,"1,639.00"
"2,013",Business,White,Women,MKTG,572,528,539,"1,639.00"
"2,013",Business,White,Women,MKTG,572,528,539,"1,639.00"
"2,013",Business,White,Women,MKTG,572,528,539,"1,639.00"
"2,013",Business,White,Women,MKTG,582.4,537.6,548.8,"1,668.80"
"2,013",Business,White,Women,MKTG,592.8,547.2,558.6,"1,698.60"
"2,013",Business,White,Women,MKTG,592.8,547.2,558.6,"1,698.60"
"2,013",Business,White,Women,MKTG,598,552,563.5,"1,713.50"
"2,013",Business,White,Women,MKTG,618.8,571.2,583.1,"1,773.10"
"2,013",Business,White,Women,MKTG,624,576,588,"1,788.00"
"2,013",Business,White,Women,MKTG,639.6,590.4,602.7,"1,832.70"
"2,013",Business,White,Women,MKTG,644.8,595.2,607.6,"1,847.60"
"2,013",Business,White,Women,MKTG,665.6,614.4,627.2,"1,907.20"
"2,013",Business,White,Women,MKTG,665.6,614.4,627.2,"1,907.20"
"2,013",Business,White,Women,OMGT,592.8,547.2,558.6,"1,698.60"
"2,013",Business,White,Women,OSCM,624,576,588,"1,788.00"
"2,013",Business,White,Women,OSCM,624,576,588,"1,788.00"
"2,013",Business,White,Women,PACC,473.2,436.8,445.9,"1,355.90"
"2,013",Business,White,Women,PACC,488.8,451.2,460.6,"1,400.60"
"2,013",Business,White,Women,PACC,499.2,460.8,470.4,"1,430.40"
"2,013",Business,White,Women,PACC,509.6,470.4,480.2,"1,460.20"
"2,013",Business,White,Women,PACC,509.6,470.4,480.2,"1,460.20"
"2,013",Business,White,Women,PACC,514.8,475.2,485.1,"1,475.10"
"2,013",Business,White,Women,PACC,514.8,475.2,485.1,"1,475.10"
"2,013",Business,White,Women,PACC,530.4,489.6,499.8,"1,519.80"
"2,013",Business,White,Women,PACC,535.6,494.4,504.7,"1,534.70"
"2,013",Business,White,Women,PACC,540.8,499.2,509.6,"1,549.60"
"2,013",Business,White,Women,PACC,546,504,514.5,"1,564.50"
"2,013",Business,White,Women,PACC,551.2,508.8,519.4,"1,579.40"
"2,013",Business,White,Women,PACC,556.4,513.6,524.3,"1,594.30"
"2,013",Business,White,Women,PACC,556.4,513.6,524.3,"1,594.30"
"2,013",Business,White,Women,PACC,561.6,518.4,529.2,"1,609.20"
"2,013",Business,White,Women,PACC,561.6,518.4,529.2,"1,609.20"
"2,013",Business,White,Women,PACC,572,528,539,"1,639.00"
"2,013",Business,White,Women,PACC,572,528,539,"1,639.00"
"2,013",Business,White,Women,PACC,577.2,532.8,543.9,"1,653.90"
"2,013",Business,White,Women,PACC,577.2,532.8,543.9,"1,653.90"
"2,013",Business,White,Women,PACC,582.4,537.6,548.8,"1,668.80"
"2,013",Business,White,Women,PACC,582.4,537.6,548.8,"1,668.80"
"2,013",Business,White,Women,PACC,582.4,537.6,548.8,"1,668.80"
"2,013",Business,White,Women,PACC,608.4,561.6,573.3,"1,743.30"
"2,013",Business,White,Women,PACC,608.4,561.6,573.3,"1,743.30"
"2,013",Business,White,Women,PACC,613.6,566.4,578.2,"1,758.20"
"2,013",Business,White,Women,PACC,618.8,571.2,583.1,"1,773.10"
"2,013",Business,White,Women,PACC,639.6,590.4,602.7,"1,832.70"
"2,013",Business,White,Women,PACC,670.8,619.2,632.1,"1,922.10"
"2,013",Business,White,Women,PACC,681.2,628.8,641.9,"1,951.90"
"2,013",Business,White,Women,PACC,733.2,676.8,690.9,"2,100.90"
"2,013",Business,White,Women,REAL,426.4,393.6,401.8,"1,221.80"
"2,013",Business,White,Women,REAL,462.8,427.2,436.1,"1,326.10"
"2,013",Business,White,Women,REAL,504.4,465.6,475.3,"1,445.30"
"2,013",Business,White,Women,REAL,514.8,475.2,485.1,"1,475.10"
"2,013",Business,White,Women,REAL,540.8,499.2,509.6,"1,549.60"
"2,013",Business,White,Women,REAL,540.8,499.2,509.6,"1,549.60"
"2,013",Business,White,Women,REAL,540.8,499.2,509.6,"1,549.60"
"2,013",Business,White,Women,REAL,629.2,580.8,592.9,"1,802.90"
"2,013",Communication,White,Women,HFMD,337.5,412.5,405,"1,155.00"
"2,013",Communication,White,Women,HFMD,360,440,432,"1,232.00"
"2,013",Communication,White,Women,HFMD,369,451,442.8,"1,262.80"
"2,013",Communication,White,Women,HFMD,391.5,478.5,469.8,"1,339.80"
"2,013",Communication,White,Women,HFMD,391.5,478.5,469.8,"1,339.80"
"2,013",Communication,White,Women,HFMD,400.5,489.5,480.6,"1,370.60"
"2,013",Communication,White,Women,HFMD,400.5,489.5,480.6,"1,370.60"
"2,013",Communication,White,Women,HFMD,405,495,486,"1,386.00"
"2,013",Communication,White,Women,HFMD,405,495,486,"1,386.00"
"2,013",Communication,White,Women,HFMD,414,506,496.8,"1,416.80"
"2,013",Communication,White,Women,HFMD,418.5,511.5,502.2,"1,432.20"
"2,013",Communication,White,Women,HFMD,436.5,533.5,523.8,"1,493.80"
"2,013",Communication,White,Women,HFMD,436.5,533.5,523.8,"1,493.80"
"2,013",Communication,White,Women,HFMD,441,539,529.2,"1,509.20"
"2,013",Communication,White,Women,HFMD,450,550,540,"1,540.00"
"2,013",Communication,White,Women,HFMD,454.5,555.5,545.4,"1,555.40"
"2,013",Communication,White,Women,HFMD,459,561,550.8,"1,570.80"
"2,013",Communication,White,Women,HFMD,481.5,588.5,577.8,"1,647.80"
"2,013",Communication,White,Women,HFMD,481.5,588.5,577.8,"1,647.80"
"2,013",Communication,White,Women,HFMD,481.5,588.5,577.8,"1,647.80"
"2,013",Communication,White,Women,HFMD,486,594,583.2,"1,663.20"
"2,013",Communication,White,Women,HFMD,486,594,583.2,"1,663.20"
"2,013",Communication,White,Women,HFMD,490.5,599.5,588.6,"1,678.60"
"2,013",Communication,White,Women,HFMD,490.5,599.5,588.6,"1,678.60"
"2,013",Communication,White,Women,HFMD,495,605,594,"1,694.00"
"2,013",Communication,White,Women,HFMD,499.5,610.5,599.4,"1,709.40"
"2,013",Communication,White,Women,HFMD,508.5,621.5,610.2,"1,740.20"
"2,013",Communication,White,Women,HFMD,526.5,643.5,631.8,"1,801.80"
"2,013",Communication,White,Women,HFMD,535.5,654.5,642.6,"1,832.60"
"2,013",Communication,White,Women,HFMD,585,715,702,"2,002.00"
"2,013",Communication,White,Women,HFMD,630,770,756,"2,156.00"
"2,013",Communication,White,Women,HMGG,490.5,599.5,588.6,"1,678.60"
"2,013",Communication,White,Women,HMGT,310.5,379.5,372.6,"1,062.60"
"2,013",Communication,White,Women,HMGT,319.5,390.5,383.4,"1,093.40"
"2,013",Communication,White,Women,HMGT,324,396,388.8,"1,108.80"
"2,013",Communication,White,Women,HMGT,337.5,412.5,405,"1,155.00"
"2,013",Communication,White,Women,HMGT,355.5,434.5,426.6,"1,216.60"
"2,013",Communication,White,Women,HMGT,373.5,456.5,448.2,"1,278.20"
"2,013",Communication,White,Women,HMGT,373.5,456.5,448.2,"1,278.20"
"2,013",Communication,White,Women,HMGT,378,462,453.6,"1,293.60"
"2,013",Communication,White,Women,HMGT,382.5,467.5,459,"1,309.00"
"2,013",Communication,White,Women,HMGT,382.5,467.5,459,"1,309.00"
"2,013",Communication,White,Women,HMGT,387,473,464.4,"1,324.40"
"2,013",Communication,White,Women,HMGT,391.5,478.5,469.8,"1,339.80"
"2,013",Communication,White,Women,HMGT,396,484,475.2,"1,355.20"
"2,013",Communication,White,Women,HMGT,400.5,489.5,480.6,"1,370.60"
"2,013",Communication,White,Women,HMGT,400.5,489.5,480.6,"1,370.60"
"2,013",Communication,White,Women,HMGT,409.5,500.5,491.4,"1,401.40"
"2,013",Communication,White,Women,HMGT,414,506,496.8,"1,416.80"
"2,013",Communication,White,Women,HMGT,414,506,496.8,"1,416.80"
"2,013",Communication,White,Women,HMGT,414,506,496.8,"1,416.80"
"2,013",Communication,White,Women,HMGT,414,506,496.8,"1,416.80"
"2,013",Communication,White,Women,HMGT,418.5,511.5,502.2,"1,432.20"
"2,013",Communication,White,Women,HMGT,423,517,507.6,"1,447.60"
"2,013",Communication,White,Women,HMGT,423,517,507.6,"1,447.60"
"2,013",Communication,White,Women,HMGT,427.5,522.5,513,"1,463.00"
"2,013",Communication,White,Women,HMGT,427.5,522.5,513,"1,463.00"
"2,013",Communication,White,Women,HMGT,427.5,522.5,513,"1,463.00"
"2,013",Communication,White,Women,HMGT,432,528,518.4,"1,478.40"
"2,013",Communication,White,Women,HMGT,432,528,518.4,"1,478.40"
"2,013",Communication,White,Women,HMGT,432,528,518.4,"1,478.40"
"2,013",Communication,White,Women,HMGT,436.5,533.5,523.8,"1,493.80"
"2,013",Communication,White,Women,HMGT,436.5,533.5,523.8,"1,493.80"
"2,013",Communication,White,Women,HMGT,436.5,533.5,523.8,"1,493.80"
"2,013",Communication,White,Women,HMGT,441,539,529.2,"1,509.20"
"2,013",Communication,White,Women,HMGT,441,539,529.2,"1,509.20"
"2,013",Communication,White,Women,HMGT,441,539,529.2,"1,509.20"
"2,013",Communication,White,Women,HMGT,441,539,529.2,"1,509.20"
"2,013",Communication,White,Women,HMGT,445.5,544.5,534.6,"1,524.60"
"2,013",Communication,White,Women,HMGT,445.5,544.5,534.6,"1,524.60"
"2,013",Communication,White,Women,HMGT,445.5,544.5,534.6,"1,524.60"
"2,013",Communication,White,Women,HMGT,445.5,544.5,534.6,"1,524.60"
"2,013",Communication,White,Women,HMGT,450,550,540,"1,540.00"
"2,013",Communication,White,Women,HMGT,450,550,540,"1,540.00"
"2,013",Communication,White,Women,HMGT,454.5,555.5,545.4,"1,555.40"
"2,013",Communication,White,Women,HMGT,454.5,555.5,545.4,"1,555.40"
"2,013",Communication,White,Women,HMGT,454.5,555.5,545.4,"1,555.40"
"2,013",Communication,White,Women,HMGT,454.5,555.5,545.4,"1,555.40"
"2,013",Communication,White,Women,HMGT,459,561,550.8,"1,570.80"
"2,013",Communication,White,Women,HMGT,459,561,550.8,"1,570.80"
"2,013",Communication,White,Women,HMGT,459,561,550.8,"1,570.80"
"2,013",Communication,White,Women,HMGT,463.5,566.5,556.2,"1,586.20"
"2,013",Communication,White,Women,HMGT,463.5,566.5,556.2,"1,586.20"
"2,013",Communication,White,Women,HMGT,463.5,566.5,556.2,"1,586.20"
"2,013",Communication,White,Women,HMGT,463.5,566.5,556.2,"1,586.20"
"2,013",Communication,White,Women,HMGT,468,572,561.6,"1,601.60"
"2,013",Communication,White,Women,HMGT,468,572,561.6,"1,601.60"
"2,013",Communication,White,Women,HMGT,472.5,577.5,567,"1,617.00"
"2,013",Communication,White,Women,HMGT,472.5,577.5,567,"1,617.00"
"2,013",Communication,White,Women,HMGT,472.5,577.5,567,"1,617.00"
"2,013",Communication,White,Women,HMGT,477,583,572.4,"1,632.40"
"2,013",Communication,White,Women,HMGT,477,583,572.4,"1,632.40"
"2,013",Communication,White,Women,HMGT,481.5,588.5,577.8,"1,647.80"
"2,013",Communication,White,Women,HMGT,486,594,583.2,"1,663.20"
"2,013",Communication,White,Women,HMGT,486,594,583.2,"1,663.20"
"2,013",Communication,White,Women,HMGT,486,594,583.2,"1,663.20"
"2,013",Communication,White,Women,HMGT,486,594,583.2,"1,663.20"
"2,013",Communication,White,Women,HMGT,486,594,583.2,"1,663.20"
"2,013",Communication,White,Women,HMGT,495,605,594,"1,694.00"
"2,013",Communication,White,Women,HMGT,495,605,594,"1,694.00"
"2,013",Communication,White,Women,HMGT,499.5,610.5,599.4,"1,709.40"
"2,013",Communication,White,Women,HMGT,499.5,610.5,599.4,"1,709.40"
"2,013",Communication,White,Women,HMGT,499.5,610.5,599.4,"1,709.40"
"2,013",Communication,White,Women,HMGT,499.5,610.5,599.4,"1,709.40"
"2,013",Communication,White,Women,HMGT,499.5,610.5,599.4,"1,709.40"
"2,013",Communication,White,Women,HMGT,499.5,610.5,599.4,"1,709.40"
"2,013",Communication,White,Women,HMGT,504,616,604.8,"1,724.80"
"2,013",Communication,White,Women,HMGT,504,616,604.8,"1,724.80"
"2,013",Communication,White,Women,HMGT,508.5,621.5,610.2,"1,740.20"
"2,013",Communication,White,Women,HMGT,508.5,621.5,610.2,"1,740.20"
"2,013",Communication,White,Women,HMGT,508.5,621.5,610.2,"1,740.20"
"2,013",Communication,White,Women,HMGT,508.5,621.5,610.2,"1,740.20"
"2,013",Communication,White,Women,HMGT,508.5,621.5,610.2,"1,740.20"
"2,013",Communication,White,Women,HMGT,513,627,615.6,"1,755.60"
"2,013",Communication,White,Women,HMGT,531,649,637.2,"1,817.20"
"2,013",Communication,White,Women,HMGT,535.5,654.5,642.6,"1,832.60"
"2,013",Communication,White,Women,HMGT,535.5,654.5,642.6,"1,832.60"
"2,013",Communication,White,Women,HMGT,549,671,658.8,"1,878.80"
"2,013",Communication,White,Women,HMGT,549,671,658.8,"1,878.80"
"2,013",Communication,White,Women,HMGT,549,671,658.8,"1,878.80"
"2,013",Communication,White,Women,HMGT,549,671,658.8,"1,878.80"
"2,013",Communication,White,Women,HMGT,571.5,698.5,685.8,"1,955.80"
"2,013",Communication,White,Women,HMGT,580.5,709.5,696.6,"1,986.60"
"2,013",Communication,White,Women,HUND,531,649,637.2,"1,817.20"
"2,013",Communication,White,Women,MDSE,315,385,378,"1,078.00"
"2,013",Communication,White,Women,MDSE,351,429,421.2,"1,201.20"
"2,013",Communication,White,Women,MDSE,355.5,434.5,426.6,"1,216.60"
"2,013",Communication,White,Women,MDSE,355.5,434.5,426.6,"1,216.60"
"2,013",Communication,White,Women,MDSE,364.5,445.5,437.4,"1,247.40"
"2,013",Communication,White,Women,MDSE,369,451,442.8,"1,262.80"
"2,013",Communication,White,Women,MDSE,373.5,456.5,448.2,"1,278.20"
"2,013",Communication,White,Women,MDSE,373.5,456.5,448.2,"1,278.20"
"2,013",Communication,White,Women,MDSE,378,462,453.6,"1,293.60"
"2,013",Communication,White,Women,MDSE,378,462,453.6,"1,293.60"
"2,013",Communication,White,Women,MDSE,382.5,467.5,459,"1,309.00"
"2,013",Communication,White,Women,MDSE,382.5,467.5,459,"1,309.00"
"2,013",Communication,White,Women,MDSE,387,473,464.4,"1,324.40"
"2,013",Communication,White,Women,MDSE,387,473,464.4,"1,324.40"
"2,013",Communication,White,Women,MDSE,391.5,478.5,469.8,"1,339.80"
"2,013",Communication,White,Women,MDSE,391.5,478.5,469.8,"1,339.80"
"2,013",Communication,White,Women,MDSE,396,484,475.2,"1,355.20"
"2,013",Communication,White,Women,MDSE,396,484,475.2,"1,355.20"
"2,013",Communication,White,Women,MDSE,400.5,489.5,480.6,"1,370.60"
"2,013",Communication,White,Women,MDSE,400.5,489.5,480.6,"1,370.60"
"2,013",Communication,White,Women,MDSE,400.5,489.5,480.6,"1,370.60"
"2,013",Communication,White,Women,MDSE,400.5,489.5,480.6,"1,370.60"
"2,013",Communication,White,Women,MDSE,405,495,486,"1,386.00"
"2,013",Communication,White,Women,MDSE,405,495,486,"1,386.00"
"2,013",Communication,White,Women,MDSE,409.5,500.5,491.4,"1,401.40"
"2,013",Communication,White,Women,MDSE,409.5,500.5,491.4,"1,401.40"
"2,013",Communication,White,Women,MDSE,414,506,496.8,"1,416.80"
"2,013",Communication,White,Women,MDSE,414,506,496.8,"1,416.80"
"2,013",Communication,White,Women,MDSE,414,506,496.8,"1,416.80"
"2,013",Communication,White,Women,MDSE,414,506,496.8,"1,416.80"
"2,013",Communication,White,Women,MDSE,414,506,496.8,"1,416.80"
"2,013",Communication,White,Women,MDSE,418.5,511.5,502.2,"1,432.20"
"2,013",Communication,White,Women,MDSE,418.5,511.5,502.2,"1,432.20"
"2,013",Communication,White,Women,MDSE,418.5,511.5,502.2,"1,432.20"
"2,013",Communication,White,Women,MDSE,423,517,507.6,"1,447.60"
"2,013",Communication,White,Women,MDSE,423,517,507.6,"1,447.60"
"2,013",Communication,White,Women,MDSE,423,517,507.6,"1,447.60"
"2,013",Communication,White,Women,MDSE,423,517,507.6,"1,447.60"
"2,013",Communication,White,Women,MDSE,427.5,522.5,513,"1,463.00"
"2,013",Communication,White,Women,MDSE,427.5,522.5,513,"1,463.00"
"2,013",Communication,White,Women,MDSE,427.5,522.5,513,"1,463.00"
"2,013",Communication,White,Women,MDSE,427.5,522.5,513,"1,463.00"
"2,013",Communication,White,Women,MDSE,432,528,518.4,"1,478.40"
"2,013",Communication,White,Women,MDSE,432,528,518.4,"1,478.40"
"2,013",Communication,White,Women,MDSE,432,528,518.4,"1,478.40"
"2,013",Communication,White,Women,MDSE,432,528,518.4,"1,478.40"
"2,013",Communication,White,Women,MDSE,436.5,533.5,523.8,"1,493.80"
"2,013",Communication,White,Women,MDSE,436.5,533.5,523.8,"1,493.80"
"2,013",Communication,White,Women,MDSE,441,539,529.2,"1,509.20"
"2,013",Communication,White,Women,MDSE,441,539,529.2,"1,509.20"
"2,013",Communication,White,Women,MDSE,441,539,529.2,"1,509.20"
"2,013",Communication,White,Women,MDSE,445.5,544.5,534.6,"1,524.60"
"2,013",Communication,White,Women,MDSE,445.5,544.5,534.6,"1,524.60"
"2,013",Communication,White,Women,MDSE,445.5,544.5,534.6,"1,524.60"
"2,013",Communication,White,Women,MDSE,445.5,544.5,534.6,"1,524.60"
"2,013",Communication,White,Women,MDSE,450,550,540,"1,540.00"
"2,013",Communication,White,Women,MDSE,450,550,540,"1,540.00"
"2,013",Communication,White,Women,MDSE,450,550,540,"1,540.00"
"2,013",Communication,White,Women,MDSE,450,550,540,"1,540.00"
"2,013",Communication,White,Women,MDSE,450,550,540,"1,540.00"
"2,013",Communication,White,Women,MDSE,450,550,540,"1,540.00"
"2,013",Communication,White,Women,MDSE,450,550,540,"1,540.00"
"2,013",Communication,White,Women,MDSE,450,550,540,"1,540.00"
"2,013",Communication,White,Women,MDSE,450,550,540,"1,540.00"
